V
-0.415482796214385	-0.488225096062452	-1.21463270385670
-0.415482796214385	-0.488225096062452	-1.21463270385670
-0.386737426271800	-0.514815313300278	-1.18719673365393
-0.386737426271800	-0.514815313300278	-1.18719673365393
-0.387761961616839	-0.486642726113904	-1.17585110491742
-0.358626222042136	-0.513408667718776	-1.15850905558097
-0.358626222042136	-0.513408667718776	-1.15850905558097
-0.330971514537925	-0.512219378330496	-1.13670167885687
-0.329188300791492	-0.540386118973227	-1.14985301435981
-0.476415908062859	-0.376300579058517	-1.26517063705190
-0.447672533836387	-0.375314820049484	-1.22128061839584
-0.447672533836387	-0.375314820049484	-1.22128061839584
-0.447672533836387	-0.375314820049484	-1.22128061839584
-0.419143246096028	-0.402821560159184	-1.18782422334634
-0.417824546987420	-0.431015472982782	-1.19226513529402
-0.417824546987420	-0.431015472982782	-1.19226513529402
-0.388761145672940	-0.458391190557068	-1.16531447625383
-0.388761145672940	-0.458391190557068	-1.16531447625383
-0.388761145672940	-0.458391190557068	-1.16531447625383
-0.360933370049572	-0.457316460208368	-1.13810608632260
-0.360933370049572	-0.457316460208368	-1.13810608632260
-0.333310939440487	-0.456082497992825	-1.11690698297486
-0.333310939440487	-0.456082497992825	-1.11690698297486
-0.304748262033876	-0.482724176077049	-1.10813700027502
-0.303264406522828	-0.510848585226201	-1.11990621711167
-0.303264406522828	-0.510848585226201	-1.11990621711167
-0.241594078281044	-0.675424110560467	-1.10870558909057
-0.479874833948694	-0.290454777510811	-1.25211720970689
-0.479874833948694	-0.290454777510811	-1.25211720970689
-0.479874833948694	-0.290454777510811	-1.25211720970689
-0.452858527787868	-0.261336733600511	-1.21823755154101
-0.424770194947606	-0.260785958913407	-1.18939780155770
-0.424770194947606	-0.260785958913407	-1.18939780155770
-0.423890810181149	-0.289144536780589	-1.18597042653336
-0.422287156983307	-0.317611650556586	-1.18333875822038
-0.421210166608528	-0.346162675671035	-1.18352449516158
-0.420329871168663	-0.374388045848934	-1.18498336303909
-0.391151920105207	-0.401749144555393	-1.15430592795004
-0.391151920105207	-0.401749144555393	-1.15430592795004
-0.391151920105207	-0.401749144555393	-1.15430592795004
-0.363211642109787	-0.400785059149448	-1.12796981785585
-0.363211642109787	-0.400785059149448	-1.12796981785585
-0.335574066404799	-0.399743827717610	-1.10707197790377
-0.335574066404799	-0.399743827717610	-1.10707197790377
-0.306970766802661	-0.426460442961727	-1.09195741567153
-0.306970766802661	-0.426460442961727	-1.09195741567153
-0.305845516022867	-0.454942748192292	-1.09958989458208
-0.276913149587391	-0.481563525777424	-1.09482046280270
-0.276913149587391	-0.481563525777424	-1.09482046280270
-0.247186268561330	-0.508495556513239	-1.09888902722169
-0.246092848094305	-0.536457863390738	-1.10755168854506
-0.245288732525977	-0.564417384523814	-1.11073539584695
-0.217599431288434	-0.590633773525537	-1.07886668865767
-0.216652245796168	-0.618086455957375	-1.07392622085154
-0.215730040044528	-0.645590457159466	-1.07322405383551
-0.215046334534163	-0.673615571192062	-1.08137809313840
-0.215046334534163	-0.673615571192062	-1.08137809313840
-0.185634414100210	-0.700014340195109	-1.07684107792115
-0.185634414100210	-0.700014340195109	-1.07684107792115
-0.156887321859904	-0.726719917544235	-1.08307886360921
-0.154865336033917	-0.808969823100203	-1.08806949999539
-0.129026835488877	-0.806318519113595	-1.05499402628301
-0.128590787379545	-0.832875019838382	-1.04521514621933
-0.483637034764866	-0.203561087520667	-1.28188664467214
-0.483637034764866	-0.203561087520667	-1.28188664467214
-0.483637034764866	-0.203561087520667	-1.28188664467214
-0.455109746894250	-0.203608698226319	-1.23770883027057
-0.455109746894250	-0.203608698226319	-1.23770883027057
-0.455109746894250	-0.203608698226319	-1.23770883027057
-0.426497270655679	-0.203216174896702	-1.20689699505774
-0.399360993429447	-0.173684883691164	-1.20022483862365
-0.398582994246932	-0.202649869902052	-1.18490618858360
-0.398582994246932	-0.202649869902052	-1.18490618858360
-0.397184682745015	-0.231532637360782	-1.17475280281851
-0.396501508295984	-0.260073491770803	-1.16688971214177
-0.395301186261833	-0.288497977253557	-1.16243478904974
-0.394222161506199	-0.316831846586706	-1.15762329825924
-0.393115854755876	-0.345309637164810	-1.15542864271037
-0.365166593591340	-0.344505053811270	-1.13217186747268
-0.365166593591340	-0.344505053811270	-1.13217186747268
-0.337613222040944	-0.343594006595992	-1.11266750095799
-0.337613222040944	-0.343594006595992	-1.11266750095799
-0.336987780855280	-0.371714310939173	-1.10837208366987
-0.309114169098338	-0.370709692540500	-1.09092083975398
-0.309114169098338	-0.370709692540500	-1.09092083975398
-0.280458208248870	-0.397540515653821	-1.07366562825042
-0.279289629892349	-0.425460313221405	-1.07780778974209
-0.279289629892349	-0.425460313221405	-1.07780778974209
-0.250442620860009	-0.452674731906246	-1.07617237522498
-0.250442620860009	-0.452674731906246	-1.07617237522498
-0.249025555695286	-0.480454971510544	-1.08650610137058
-0.219882726078675	-0.507326415991174	-1.08967027848508
-0.218984341082283	-0.535158965959762	-1.08935773112888
-0.191515664414289	-0.561356253979143	-1.05637166975015
-0.190744462815454	-0.588873694199346	-1.04873808964069
-0.190744462815454	-0.588873694199346	-1.04873808964069
-0.190498801852619	-0.616297029129284	-1.04417077866659
-0.189399873263201	-0.643760491981598	-1.04497144889520
-0.187747141241243	-0.671707646232662	-1.05560664181172
-0.159647936577658	-0.697921991047573	-1.04872566540467
-0.159647936577658	-0.697921991047573	-1.04872566540467
-0.133028829669458	-0.723526666303931	-1.05527589296656
-0.133028829669458	-0.723526666303931	-1.05527589296656
-0.103074919046889	-0.803607951488465	-1.02513752544079
-0.103074919046889	-0.803607951488465	-1.02513752544079
-0.102909481704386	-0.829905396581076	-1.01176348745117
-0.485544738208295	-0.144305179637157	-1.32448662099398
-0.485544738208295	-0.144305179637157	-1.32448662099398
-0.457198145097561	-0.144664133647967	-1.28097098642725
-0.457198145097561	-0.144664133647967	-1.28097098642725
-0.457198145097561	-0.144664133647967	-1.28097098642725
-0.428389219870495	-0.144778057958429	-1.24550129292456
-0.428389219870495	-0.144778057958429	-1.24550129292456
-0.428389219870495	-0.144778057958429	-1.24550129292456
-0.400175621530577	-0.144645988351439	-1.21701144722342
-0.400175621530577	-0.144645988351439	-1.21701144722342
-0.373227287390706	-0.115330646754948	-1.20249444847087
-0.372067500465458	-0.144323755788768	-1.19216005241092
